cutpoint,p_value,neglog10p
1.2606671862893617,0.37978862585016415,0.42045804592990804
1.2857064928101896,0.5714617184026682,0.24301285720803242
1.306827887668476,0.676241312788979,0.16989830093460562
1.320782196545156,0.6258459202031975,0.2035325745244314
1.350048451747771,0.7271834178464149,0.1383560330037852
1.352471445007983,0.7336780067988778,0.1344944994192244
1.355991546355466,0.5853641092406634,0.23257390922811266
1.358490496164516,0.43872193218109445,0.3578106542042677
1.360253395024009,0.4645653737518425,0.33295316334533137
1.3661214973345135,0.3729033115076873,0.42840375993949825
1.4150250621988547,0.29960647099490156,0.5234488108423011
1.4378150128273213,0.24251330484282213,0.6152644300047523
1.4495875375459613,0.26070869323289125,0.5838444872047864
1.4540877445924167,0.19685462301144746,0.705854381611441
1.460066599005348,0.20327406888949986,0.6919180195738831
1.4872672545124224,0.13161703234099012,0.8806879057595619
1.520933825038374,0.1390347895588932,0.8568765161271535
1.5595525819964284,0.21331087260988926,0.6709870076816681
1.586177663881296,0.6082851961343307,0.21589275285386889
1.5987559492048564,0.5189253867817151,0.2848950823027258
1.6142105879530688,0.48914030570433986,0.3105665493566624
1.6188836433167937,0.3928708014226845,0.40575024721827907
1.6528243964448277,0.28309848541064375,0.5480624541232734
1.6611470206946477,0.6131553793659386,0.21242945721009912
1.6767378218075355,0.6567672991390757,0.18258847914836815
1.6787149860709687,0.5523789644239997,0.2577628684868332
1.7565141545592198,0.535898345619612,0.2709175836717875
1.762254390887764,0.40776712912613877,0.38958778644044584
1.821649855665328,0.3198908226797025,0.49499821917420944
1.842765414783093,0.308330371772374,0.5109836934263362
1.85438629803568,0.24928860637396175,0.6032975702807952
1.881582245578885,0.22631771780227655,0.6452814449734554
1.887474270825388,0.2320262155265539,0.6344629434913611
1.9057150101438631,0.23685804901382285,0.6255118523002123
1.923455255435677,0.2639424898484544,0.5784906907904206
1.9261770931094773,0.1965020004028727,0.7066330241205793
1.934060045550604,0.35167651620301044,0.453856631466859
1.935158841775121,0.2701263103709336,0.5684331133600289
1.94761374184534,0.19818183279011747,0.7029361595410795
1.9699939965922773,0.2208777556031934,0.6558480193265103
1.9851467765386357,0.24714065715540487,0.6070558028546194
1.9915088810636177,0.304322774706525,0.5166655449824306
1.9936725440181569,0.23239359790176428,0.6337758402844346
2.0030360358769275,0.17222104256634307,0.7639137860291244
2.0071281162790497,0.15047808276301727,0.8225267507560988
2.0084535181365504,0.15596416897346518,0.806975164494744
2.029543122783122,0.167130000285883,0.7769455860780154
2.036117951347101,0.12923255678760204,0.8886280633374664
2.0608854626714934,0.1102708704865744,0.9575391970587284
2.0685695543692426,0.08076837809337582,1.092758638081521
2.07050012837969,0.0822312344372363,1.084963190158497
2.087627338547617,0.10207302179177427,0.9910890280911421
2.088039879078295,0.07928988301433747,1.1007822229137323
2.091199487020601,0.07245290715999028,1.1399441838544853
2.1001623801438263,0.08208786189814302,1.0857210560398747
2.107288403667965,0.11710132545921977,0.931438189160196
2.119430923725952,0.1283479950776015,0.8916109110481286
2.125398915639046,0.11857007202668383,0.9260249163163402
2.1622190267094488,0.15594230747136706,0.8070360438317241
2.1659735402852545,0.13253319133199887,0.8776753443145252
2.1671116495816025,0.13591397812577052,0.8667358757861885
2.1894076332455885,0.16621747554033922,0.7793233179059699
2.208580314606629,0.13025052445701113,0.8852205193272681
2.2192111961727115,0.1291614147438942,0.888867206670503
2.222898642955003,0.11556785046420216,0.9371629644266558
2.235355509889109,0.13192928537348397,0.8796587900154968
2.2359812118546376,0.12990214732920824,0.886383669823677
2.243711317092294,0.11280997691886924,0.9476524896327846
2.2768251045107464,0.11248087839327511,0.9489213007891981
2.282432412979251,0.09925101707426556,1.0032650341116685
2.2830985705884075,0.10244470410407716,0.9895104876075776
2.287306706550953,0.08386655035735302,1.0764112202420766
2.310081922716861,0.09193126156105301,1.0365367800742575
2.3266088226700203,0.09392864973199018,1.0272019208036407
2.3286312712470307,0.10479653526527903,0.9796530755588228
2.346260827727662,0.10740921006060021,0.9689584774167037
2.347257568831006,0.09586253181110718,1.0183511051056235
2.349139759975816,0.07250157548551386,1.139652555949962
2.3527811934533296,0.05222562968533763,1.2821163150198633
2.35310931920077,0.04168176257557394,1.3800539245295298
2.359564336124158,0.04397601105998721,1.3567841668170482
2.361921430920514,0.04525193236861974,1.3443628706220931
2.379037156079656,0.03168796726220428,1.4991056192862735
2.394681816907797,0.03232572238262444,1.490451761164284
2.400680026953781,0.02188557912132332,1.6598419568933434
2.411115717527701,0.028193413196582653,1.549852343684637
2.440512909382152,0.020108744742436784,1.696615038724384
2.4697508676945024,0.021830390387154786,1.6609384978469224
2.474645467941996,0.02244239199711587,1.6489308561598663
2.489451021087897,0.023152775667078143,1.6353969361952834
2.491849403619052,0.01813419769639721,1.7415016539647292
2.495847285288594,0.012003468623064138,1.9206932384370388
2.5169051189641736,0.013078946614920256,1.8834272329039357
2.51817571211829,0.02682947710032944,1.5713877915343408
2.5203724792897515,0.02486393663456587,1.60443010967187
2.5295419484405484,0.02868373111658162,1.542364357259854
2.547617071065649,0.02942376721725306,1.531301723963202
2.560761626561745,0.023837471974922798,1.6227398045340256
2.594452411715334,0.03039403181810269,1.517211686224347
2.596685724405201,0.023946954138293976,1.6207497175334626
2.596892603464936,0.022664253715706278,1.6446585767370696
2.6178486393458407,0.018979424252992504,1.7217169661732608
2.621282493860922,0.036064448351020975,1.4429207064779312
2.626173635203739,0.02776762660059709,1.5564612393824009
2.636571915622924,0.029296030505212428,1.5331912208223306
2.642034097607964,0.02054028867595805,1.6873934570632465
2.6448113595854044,0.0243827246709236,1.612917765353009
2.663298933574832,0.019875588921075667,1.7016799941741743
2.66693802649418,0.020549036580985672,1.6872085347304824
2.6694071697153983,0.016036610391561477,1.794887421825238
2.67429225900612,0.019351740514861937,1.713279968009092
2.676473799177952,0.04325396420457661,1.3639740834991212
2.676613666107678,0.09241898947399739,1.0342387844460312
2.6970742593181933,0.07643320585112316,1.116717924344716
2.726829176507982,0.07786965414500938,1.1086317542013415
2.732604945369795,0.05985071060320066,1.2229306888796792
2.7618448731153062,0.06880216635402503,1.1623978870437495
2.7695590576360183,0.05727923439502318,1.2420027955228066
2.783673851747811,0.05840921577958398,1.2335186246948315
2.7860051933870422,0.09422893549545927,1.0258157150800642
2.802100679211753,0.08593610602285921,1.0658243291615295
2.8056515258703105,0.06460560813391089,1.1897297811396363
2.808511203509584,0.04797232984079371,1.31900918892561
2.821968662815613,0.04893689243151477,1.3103636124810667
2.824098417231608,0.0711474510841671,1.1478406542572803
2.834453931422518,0.09963577215770812,1.0015847091517232
2.8393894079113022,0.10151872549401841,0.9934538431827511
2.850392153688498,0.11135918000246965,0.953273975665569
2.8576738810721825,0.13393342241686604,0.873111033443765
2.8849582965436062,0.18896688206840342,0.7236143026798354
2.886213058163493,0.18974265884321542,0.7218350179914166
2.888733188718662,0.20321704777281754,0.6920398621208635
2.940354403550606,0.23408734798275949,0.6306220585364358
2.9562508213925915,0.21042413146734235,0.6769044567133994
2.9611055483953908,0.1712795168443293,0.7662945707961591
2.976370722275303,0.18215226804713733,0.7395654168227016
2.9860814936312945,0.18128569962832208,0.7416364530333217
2.9898780016569027,0.14895030008084756,0.8269586175021437
3.0256318481377837,0.162059067205285,0.7903266651744525
3.0553193924431734,0.17673633452721865,0.7526741564213612
3.0583144378237628,0.1443316219330896,0.8406385079465881
3.0682477540392354,0.19597029269190747,0.7078097587344366
3.0787601243683818,0.16153491583332952,0.7917335902690863
3.1006030705078973,0.14939336069610573,0.8256687029029225
3.104088897185695,0.1382102017866872,0.8594598989579032
3.1062194555588234,0.13157022019523495,0.8808423984761049
3.1561851882115577,0.14140681507191624,0.8495296593028844
3.170530468424396,0.1528326640259737,0.8157838166359528
3.195254700542021,0.1447699266899851,0.8393216455218574
3.2117620816068566,0.1616431514763383,0.791442690922774
3.2476828761646184,0.1668490365923515,0.7776762966737585
3.2681153703675423,0.1327520848154834,0.8769586497813292
3.2709843366584037,0.1113728395590486,0.95322070743708
3.292843424187879,0.11347097944807996,0.9451151964189713
