PATIENT_ID,CHEK1,CHEK2,ATM,ATR,BAD,BAX,RAD51,BCL2,BCL2L1,BRCA1,BRCA2,TP53,PALB2,BRIP1
TCGA-24-1105,8.6088,3.5689,2.3365,0.86,11.1263,16.4486,4.5225,0.1824,32.6735,2.0223,0.5281,57.5355,3.4677,0.5204
TCGA-24-1413,3.5239,2.6412,1.8321,1.482,7.3461,12.2204,1.3916,1.2849,26.5371,1.1189,0.5111,3.6319,4.071,0.9844
TCGA-24-1416,3.4809,2.7615,0.9231,1.2502,14.2246,16.3513,2.9098,1.3933,38.8027,2.9394,1.0029,24.1471,3.3128,0.9718
TCGA-24-1417,7.6228,4.6484,1.5704,1.3005,6.6848,21.9033,5.329,0.7906,39.3116,2.6752,0.5786,34.9255,4.3732,1.6154
TCGA-24-1418,4.3567,3.6767,1.1113,1.2918,7.3025,13.121,3.6908,0.5699,57.7629,2.3966,1.2787,6.3872,3.5072,1.1005
TCGA-24-1419,4.6036,3.0115,1.2491,0.7989,13.3337,17.492,2.3878,3.5431,29.5883,1.0929,0.3992,51.1578,1.4618,0.8672
TCGA-24-1422,3.1501,3.5743,3.3137,2.1898,6.5939,14.6822,1.9612,0.751,30.415,1.1759,0.8586,37.689,4.4866,0.5162
TCGA-24-1423,3.1746,2.2218,1.1726,1.1596,12.0555,9.4313,1.8345,1.3156,51.5591,0.057,0.5896,26.9729,3.8133,0.994
TCGA-24-1424,7.8894,4.8227,1.4672,0.9884,8.1802,13.4913,7.2788,2.2351,40.6938,1.8158,1.0016,30.9428,4.6885,0.8965
TCGA-24-1425,5.637,3.8268,2.2776,1.2421,7.7957,15.2605,2.5397,1.2332,20.9368,0.2866,1.5964,25.4297,3.406,0.7294
TCGA-24-1426,5.7319,3.486,2.1129,1.4761,13.2032,10.0676,1.9053,0.3793,97.3173,1.1583,0.5535,44.3752,1.9487,0.8313
TCGA-24-1427,3.3164,2.6506,2.0779,1.0514,18.2134,13.0642,5.0596,0.6382,51.6331,1.2762,0.648,17.8923,2.2829,0.3454
TCGA-24-1428,5.8887,5.8876,2.3366,1.3227,12.4055,18.8041,5.7362,0.7037,48.7003,0.2717,1.005,88.7607,5.0874,1.0117
TCGA-24-1430,4.6862,6.9161,2.5234,0.8793,11.7268,13.009,2.853,2.5124,35.498,0.0519,0.999,36.8706,4.0708,0.4455
TCGA-24-1431,5.5716,5.3481,2.0262,0.8832,9.582,21.9775,3.8421,0.1838,36.5999,0.7345,1.1767,5.6543,2.1274,0.5886
TCGA-24-1434,4.544,2.4839,2.0117,1.1098,7.9223,12.6364,3.6541,0.9303,73.5524,1.7,0.5247,28.8019,3.8983,0.4293
TCGA-24-1435,5.7788,2.4671,0.9833,0.7463,12.0524,11.9326,4.1359,1.3038,40.6109,0.1477,0.5369,31.1663,3.4421,1.3474
TCGA-24-1436,4.6127,4.4584,1.1819,1.2802,12.3008,17.3458,2.9631,0.9551,66.6093,2.298,0.9764,5.5901,2.6985,0.7609
TCGA-24-1463,4.8541,3.7778,1.2737,1.0837,8.1909,9.5494,3.7211,0.565,33.157,2.5762,0.682,25.9233,2.8482,2.1957
TCGA-24-1464,3.8938,2.6874,1.7428,1.0535,18.3024,24.1331,3.9583,0.3461,39.0416,1.8998,0.3997,33.4119,4.5831,1.1247
TCGA-24-1467,2.2141,4.1697,2.1836,1.7388,5.8186,6.6701,1.3799,2.4421,22.4859,0.9508,1.4876,49.1441,3.8919,0.4972
TCGA-24-1469,8.657,14.0633,1.2339,1.3019,11.3782,16.2362,7.9078,0.298,41.187,4.065,1.2338,44.3121,4.3822,1.7569
TCGA-24-1470,8.2385,4.7163,2.021,0.9926,10.4085,8.909,6.6086,0.6922,27.1168,0.9603,0.6001,10.8924,3.2903,0.8748
TCGA-24-1471,4.1146,3.6107,2.0259,1.0374,11.3564,14.7445,1.6944,2.5504,35.0241,1.5815,0.9039,4.0103,2.749,0.5482
TCGA-24-1474,11.2979,2.9852,1.5474,1.5632,5.2405,11.7498,3.7857,1.7181,19.0782,4.1475,0.5808,5.9871,2.8694,2.0261
TCGA-24-1544,4.0764,4.1377,0.835,0.5363,12.1477,14.2439,4.2196,1.7215,44.4529,1.4234,0.363,27.9393,3.2659,4.7443
TCGA-24-1545,2.8017,2.4385,2.1594,0.6323,10.4855,13.3984,3.1101,1.387,53.9802,0.8938,0.3969,20.097,2.9267,0.6161
TCGA-24-1546,1.2737,2.7266,1.7781,0.9593,15.1408,15.2279,2.5768,0.6645,54.2404,0.4138,0.3081,30.0669,3.0141,0.4456
TCGA-24-1548,10.2035,8.2186,1.909,2.1878,6.2995,7.1331,6.8718,0.8225,31.8095,3.0531,1.0459,37.5585,4.9519,1.5022
TCGA-24-1549,7.6016,2.2657,0.9144,0.7233,10.2676,7.3013,6.7819,0.4048,31.6535,1.6715,0.7822,26.3921,2.6569,1.5185
TCGA-24-1550,11.9691,3.5334,1.2185,1.0327,13.2523,14.177,3.9122,1.5743,19.6425,1.3132,0.5588,5.1066,3.0381,0.9436
TCGA-24-1551,10.4472,5.2198,1.5493,1.9943,12.4998,12.1935,5.0846,8.3861,26.6055,1.4689,0.3517,56.1592,3.2985,0.5779
TCGA-24-1552,5.9953,4.3485,1.2916,0.6494,15.0084,10.3289,9.7148,0.1532,44.7632,2.7157,1.1111,48.6332,2.4161,1.1963
TCGA-24-1553,2.1941,3.86,1.9107,0.7977,8.9102,16.7564,2.7014,3.9029,61.726,0.453,0.4602,36.9551,3.2374,0.2852
TCGA-24-1555,5.8793,2.806,1.7741,0.9385,5.1017,11.9061,4.9376,2.0482,29.1785,1.4225,0.2018,38.517,3.9004,0.5469
TCGA-24-1556,14.4792,8.0201,0.9532,1.3668,11.5807,19.9139,4.1692,1.8147,20.8912,3.3817,1.2411,9.1311,4.8891,2.1747
TCGA-24-1557,3.1688,3.401,1.2362,0.705,9.5407,12.3364,5.7227,0.988,28.5018,0.1787,0.9293,30.3634,3.3199,0.7184
TCGA-24-1558,10.1196,6.2054,1.3857,1.1001,13.3672,10.3822,8.9079,0.2831,32.138,1.9263,0.3371,49.1161,3.1836,0.887
TCGA-24-1560,3.4574,3.4688,1.7407,0.9486,8.3162,11.7153,4.2699,0.5389,21.3345,1.0861,0.483,35.9114,5.0885,0.3519
TCGA-24-1562,2.059,3.723,0.9233,0.7591,12.4248,17.3309,4.7274,2.126,40.393,0.8758,0.5688,16.8154,1.38,0.4213
TCGA-24-1563,10.3643,4.2492,2.9642,0.7946,9.184,16.2883,5.3784,0.4738,24.9691,0.5123,0.4324,20.3285,3.4155,1.0936
TCGA-24-1564,3.5642,2.6616,2.2227,0.8361,7.4877,14.2529,2.3589,0.9969,18.7224,1.476,0.432,9.2702,3.0125,0.5249
TCGA-24-1565,1.1481,0.7891,1.3546,1.1476,25.9103,15.9101,1.1254,4.9964,30.8956,1.5522,0.8044,67.0646,2.9165,0.6337
TCGA-24-1567,4.782,2.7546,1.4873,0.9639,10.0398,16.2345,3.7333,3.1183,36.9272,0.0647,1.1308,34.6183,6.0687,2.7343
TCGA-24-1603,10.292,3.6304,1.384,0.9285,12.0459,11.1567,3.3829,0.6162,22.2364,2.2251,0.4984,4.938,5.7594,1.0762
TCGA-24-1604,2.5745,2.3692,2.9783,1.4951,7.9783,12.1271,1.8383,2.9722,52.2023,1.0106,0.2583,7.1712,4.0618,0.3456
TCGA-24-1616,9.3061,5.6136,1.0953,1.4319,6.5478,9.0421,4.7987,1.4009,26.5491,1.3323,0.5442,26.9116,3.8022,0.5147
TCGA-24-1842,3.8148,6.3432,0.7849,1.3,8.6913,17.0952,4.518,1.4906,31.5385,1.6118,0.625,39.312,4.6664,0.7842
TCGA-24-1843,9.0666,7.0541,1.0254,1.007,17.8531,15.7696,6.7968,0.3961,43.5574,1.9976,0.8302,20.2617,3.229,0.8521
TCGA-24-1844,2.0123,2.4975,0.7585,0.9927,12.049,9.6709,1.6456,0.6768,29.7757,1.4726,0.3091,35.8802,4.1882,0.4553
TCGA-24-1845,5.5914,13.0567,1.8977,1.5785,15.3071,23.5888,1.4325,1.6411,42.3701,0.0802,0.7926,7.7551,3.8077,0.781
TCGA-24-1846,11.6391,3.691,2.8268,1.1134,13.7787,15.4887,3.1184,2.6183,39.4323,0.7451,0.7461,5.9773,2.9419,1.1622
TCGA-24-1847,7.1239,4.6316,2.2504,1.6553,13.4716,18.0116,4.8356,1.4112,46.5959,0.8855,1.1056,34.9055,3.3239,0.5432
TCGA-24-1849,4.5476,2.0297,1.676,0.7794,14.0701,20.0413,3.287,0.9434,33.625,1.1412,0.5564,19.1974,4.0676,1.2409
TCGA-24-1850,3.9069,5.9637,0.9196,0.5626,12.8972,33.5468,3.8198,2.4026,27.1028,2.1,0.6648,4.6608,3.3925,1.7923
TCGA-24-1923,3.2063,4.3095,2.4921,1.1225,9.57,21.544,3.3757,2.3739,31.8757,1.5178,1.3803,31.3329,2.4865,0.6451
TCGA-24-1924,4.1306,11.5492,1.2362,0.9225,10.3551,26.8098,7.4268,0.7146,39.2588,1.653,0.6391,4.7516,2.8907,0.5839
TCGA-24-1928,3.6802,7.3958,1.568,2.1957,9.6555,16.825,4.2434,0.3697,43.425,1.5547,0.5469,5.493,3.8687,0.6672
TCGA-24-1930,1.6713,2.2694,1.623,1.8344,10.2663,18.793,1.2641,1.2393,45.7344,1.4047,0.6462,6.7753,2.5307,0.2718
TCGA-24-2019,8.2536,6.4524,1.4247,1.0599,9.778,10.3436,8.2113,1.4322,29.9739,4.0835,1.2562,36.3751,4.5268,1.1559
TCGA-24-2020,5.9333,8.9543,0.9794,0.9672,9.5941,23.6086,3.6274,0.1331,33.1255,2.2574,0.7067,2.942,3.8996,1.4629
TCGA-24-2023,5.6723,10.4313,1.2873,1.0488,18.6147,9.21,4.5985,0.4878,37.4664,1.0347,0.4818,53.2287,1.8599,0.3175
TCGA-24-2024,4.2271,5.142,2.0845,0.7362,12.6247,12.9454,3.2825,0.4123,32.3286,0.7526,0.2385,62.6388,3.9989,0.4564
TCGA-24-2026,5.2989,3.9907,1.1251,1.513,11.0523,19.9426,5.249,0.4587,35.4829,2.4757,0.8707,13.6073,3.6596,0.5764
TCGA-24-2027,21.9411,4.5534,3.4349,1.0474,13.436,15.0307,25.5142,0.6336,66.5612,4.4953,0.6826,12.5412,2.6811,1.8742
TCGA-24-2033,7.2148,6.558,2.3994,1.305,10.4486,22.4565,6.903,1.7643,38.0038,1.7164,0.7632,32.6189,4.0261,0.6675
TCGA-24-2035,4.7621,3.3073,2.9369,0.6191,15.1383,16.3381,2.7246,0.901,38.3613,0.6333,1.0703,9.0611,2.4591,0.6015
TCGA-24-2036,7.1317,3.6174,1.7719,0.7671,10.9515,9.6183,3.9297,1.27,23.857,1.4188,0.469,20.5234,4.1027,1.7155
TCGA-24-2038,1.0645,1.6494,1.6015,1.1356,9.6913,19.8869,0.3658,1.715,36.3435,0.3052,0.12,36.1225,2.9789,0.1902
TCGA-24-2254,7.7144,2.079,2.3547,1.4474,8.4508,13.7102,2.5623,2.2944,28.7644,0.9915,0.4781,44.3572,4.2097,1.015
TCGA-24-2261,6.2715,3.9917,1.8937,1.8857,8.8581,14.332,5.0438,1.2124,29.9812,4.6266,0.9653,29.3392,5.2991,1.2433
TCGA-24-2262,4.7874,2.966,1.8353,1.3075,15.1181,15.7275,5.9777,0.449,30.5275,1.1575,0.5625,22.6325,2.0488,1.2523
TCGA-24-2267,2.641,3.5533,2.1067,1.6121,8.8487,19.5731,2.2864,1.4452,37.8488,1.8414,0.6962,11.5415,3.5425,0.7674
TCGA-24-2271,2.2859,2.3967,2.0715,1.3081,12.5446,16.6501,3.6711,0.8041,52.6856,0.749,0.8238,6.1529,2.7035,1.0781
TCGA-24-2280,2.5822,6.2498,1.7802,1.2563,6.8889,20.3298,3.0576,1.4854,52.8086,1.3182,0.4025,6.9724,2.4611,1.1559
TCGA-24-2281,4.2148,10.7068,0.9464,0.9946,7.2372,17.0599,5.8603,0.529,36.8684,1.6184,1.1589,80.5347,2.5476,0.7933
TCGA-24-2288,4.2161,2.5907,2.464,2.0271,10.0918,22.0606,4.26,0.8438,71.5648,2.3068,0.5562,20.5123,4.7824,0.8927
TCGA-24-2289,2.7322,3.0668,2.0455,0.8737,6.7181,15.319,2.1883,0.8809,9.4662,0.3439,0.5763,6.6256,2.0365,0.7828
TCGA-24-2290,7.611,8.5515,1.0193,0.8459,6.8256,17.2092,3.7544,2.6704,23.993,0.5161,0.5417,27.0418,2.9849,0.9822
TCGA-24-2293,2.581,3.3584,1.8872,1.2835,6.5572,16.1607,2.8052,1.2454,28.2222,1.4716,0.5636,11.2789,2.4158,0.9233
TCGA-24-2297,2.1544,4.4001,1.2822,1.2093,11.1739,14.1645,2.7519,0.3325,37.143,0.8399,1.3369,23.6524,3.11,0.7255
TCGA-24-2298,2.0077,3.1126,1.1856,1.0609,8.8178,15.9622,4.151,0.2717,40.6815,0.7283,0.803,3.4359,1.9522,0.4979
TCGA-25-1312,4.8729,4.3404,2.4488,1.2811,11.5459,13.3337,3.5059,0.9319,37.7669,1.2912,1.1044,4.6852,3.1676,0.3394
TCGA-25-1313,1.6021,2.838,1.5891,0.5784,9.8086,14.8081,1.681,0.9288,38.5777,0.1876,0.6536,53.1155,2.69,0.2857
TCGA-25-1314,5.4255,5.1247,2.0843,0.9354,9.3799,11.1728,3.2285,0.7979,43.0812,1.5608,0.816,5.2346,3.2634,1.1351
TCGA-25-1315,6.0923,4.9479,1.3447,0.9059,17.4065,15.3662,3.5629,0.3872,25.2278,0.6214,0.7964,40.5796,4.7311,0.5989
TCGA-25-1316,7.319,3.2242,1.5929,0.7899,9.5393,13.7484,3.3151,0.5731,17.5339,1.8222,0.7575,36.226,2.3587,1.0037
TCGA-25-1317,3.9557,3.5279,2.1324,1.2089,7.5089,23.1131,2.4528,1.31,58.3304,1.2784,0.6029,32.0243,3.3247,0.8999
TCGA-25-1318,2.3102,1.8948,2.1395,1.8176,8.4821,13.7898,1.7296,0.7782,61.9043,1.8319,0.1467,27.1027,3.0879,0.4594
TCGA-25-1319,2.626,3.5073,0.9946,1.0015,7.8485,10.5496,3.1964,0.9852,44.5292,2.1416,0.5096,25.0024,4.1007,0.9595
TCGA-25-1320,3.7052,4.3271,1.3416,1.7182,6.2489,26.1074,4.7206,1.3905,32.7117,2.269,1.5137,6.8641,5.3573,0.9146
TCGA-25-1321,2.8912,3.4411,2.0482,1.1719,8.295,10.3008,4.1748,0.4856,62.3067,1.9451,0.725,36.7583,5.1951,0.6748
TCGA-25-1322,6.1614,9.7426,1.3036,1.5956,11.959,14.6668,4.3479,1.5569,43.4122,1.493,2.7424,30.4032,2.2603,0.7447
TCGA-25-1323,4.7173,8.3932,1.537,1.4342,10.1902,17.8178,3.4772,2.2066,45.8798,1.092,0.9355,33.0808,2.9529,1.1386
TCGA-25-1324,5.9964,3.9356,2.3158,0.7874,10.5652,12.3572,5.8815,6.2169,45.1063,2.6382,1.2209,69.5366,7.64,1.6022
TCGA-25-1326,5.2253,6.9066,1.8904,1.5082,12.5892,15.9045,3.9973,0.4017,22.7128,0.2265,0.8494,27.4198,3.179,0.726
TCGA-25-1328,1.4914,1.7844,2.5824,0.9411,7.7677,19.4939,0.9057,1.8455,46.8497,0.7615,0.305,45.3312,3.3832,0.4674
TCGA-25-1329,2.4577,6.5741,1.3541,1.3116,9.9656,25.9322,2.8675,0.6271,71.7317,2.2636,0.7057,5.4272,4.5077,0.7634
TCGA-25-1623,5.0316,4.041,1.8265,1.2513,7.4061,13.7578,3.3201,1.3796,33.2459,1.6523,0.8396,42.4801,3.28,0.6064
TCGA-25-1625,3.7839,2.0391,1.8743,1.1606,14.0626,10.2503,1.9993,1.0747,39.8392,0.3724,0.3326,22.3369,2.1762,0.2017
TCGA-25-1626,2.7614,3.4184,2.1472,1.2998,7.4419,14.1192,2.1549,1.4779,36.2854,1.2135,0.9101,28.5461,2.7028,0.6159
TCGA-25-1627,3.5474,4.6696,0.6783,1.2724,14.151,15.8188,3.3186,0.3757,46.5394,1.7903,1.4113,40.8368,4.5241,1.3274
TCGA-25-1628,6.761,2.6584,2.0958,1.3819,8.0001,15.3338,5.3514,1.604,40.3436,2.5186,1.175,11.8517,3.7441,1.2013
TCGA-25-1630,7.7806,4.5701,2.0269,1.4538,9.704,19.9239,5.6534,0.8306,32.5246,0.7399,0.9277,23.7377,4.3774,0.5805
TCGA-25-1631,5.9075,5.5077,1.8913,1.1377,12.7562,11.1132,3.2847,1.5516,46.2037,1.4739,0.4345,4.4363,3.4415,0.5018
TCGA-25-1632,3.6087,1.8869,1.4656,0.6915,14.2803,6.4265,1.4646,0.1818,66.207,0.267,0.3433,51.5876,4.8234,0.4547
TCGA-25-1633,2.9783,1.2344,1.5939,0.7378,13.0843,8.6245,1.3974,0.6286,36.489,0.5842,0.1875,28.5444,4.0528,0.4023
TCGA-25-1634,4.9181,3.761,2.0606,0.8948,9.5462,16.9882,1.7029,1.988,39.9798,1.438,0.3278,3.2249,4.4069,0.7878
TCGA-25-1635,3.3065,3.4412,1.3722,1.1541,8.1682,14.6813,4.593,1.0541,27.7935,2.5927,1.0346,35.5102,3.6616,0.7198
TCGA-25-1870,1.1232,2.1642,1.5521,1.2512,4.9846,14.9262,0.8758,3.526,29.2641,0.7407,0.3713,5.0785,3.4777,0.3308
TCGA-25-1871,7.8041,3.6781,2.0408,1.4116,6.2994,10.4629,3.9944,12.0057,39.0901,3.2918,1.0132,19.8695,10.3599,1.0089
TCGA-25-1877,9.2826,7.5054,3.1591,0.8068,18.5033,16.3609,7.2216,1.0522,25.6653,2.475,1.251,27.1692,5.2076,1.2845
TCGA-25-2042,2.4252,1.174,2.0008,0.9382,9.4499,13.4649,2.9349,1.2262,29.901,0.3242,1.0514,7.9584,1.8401,1.0544
TCGA-25-2391,9.289,3.0131,1.4513,1.1209,11.8735,20.2598,4.6565,1.6838,36.3571,1.489,0.7257,6.2339,5.1836,1.379
TCGA-25-2392,2.3454,2.7232,1.4096,0.8577,6.2632,11.8426,4.9061,1.0622,25.7029,0.9035,0.3398,31.4117,2.7428,0.622
TCGA-25-2393,6.4316,5.0276,0.6448,0.6856,11.114,18.1532,5.4573,0.6949,29.295,1.6398,0.6134,75.7421,2.7245,0.9173
TCGA-25-2396,5.9313,6.1507,1.3306,1.1686,13.1322,20.9312,6.9711,1.7785,47.4882,2.8377,0.709,46.8947,4.413,1.3772
TCGA-25-2397,4.4998,2.7488,1.1272,0.9298,15.3912,25.6149,2.1551,0.4916,43.3898,0.0586,0.246,25.0797,3.7041,0.1666
TCGA-25-2398,3.2536,6.4358,1.6464,0.9106,8.0631,15.161,3.4548,0.9278,63.2488,1.4549,0.636,43.0015,2.8766,0.5055
TCGA-25-2399,5.5566,4.0556,1.8239,1.0317,7.5248,12.4291,4.8328,0.5603,22.3587,1.5187,0.5965,25.6689,3.6663,0.765
TCGA-25-2400,4.825,5.2469,1.0726,1.1091,8.6744,13.495,4.5453,1.9779,23.877,1.6515,0.6889,4.2723,1.927,0.6488
TCGA-25-2401,8.3937,4.5212,0.9324,0.7441,16.4114,23.8448,8.4421,0.8501,50.2794,1.395,0.3192,29.457,2.284,0.983
TCGA-25-2404,3.583,2.9937,1.0744,1.0267,14.3408,18.8183,5.3087,0.4225,44.6961,2.175,0.1755,50.4835,2.2249,0.883
TCGA-25-2409,4.6216,1.9583,1.7245,1.2382,15.3462,12.7218,3.3065,0.7662,62.7199,0.8386,0.4788,33.8625,2.4235,0.4109
TCGA-29-1688,4.5649,7.8457,1.1879,1.7927,9.1647,19.317,8.7851,4.7393,17.3875,0.9582,1.5976,26.2877,1.9558,1.7371
TCGA-29-1690,1.9288,3.0784,1.8887,0.7281,10.3438,16.638,1.4424,0.604,56.1522,0.8689,0.3292,35.6158,2.6822,0.2419
TCGA-29-1691,20.3643,5.7758,1.0025,1.4068,8.5332,18.5021,4.1782,0.5286,32.0304,5.3105,1.094,6.4498,4.6322,1.2771
TCGA-29-1693,3.1593,3.8403,2.3954,0.994,15.4513,17.2898,4.7086,0.2539,41.1188,0.8966,0.365,4.0399,3.5973,1.3416
TCGA-29-1694,2.699,1.3626,1.4211,1.026,12.9664,11.2714,2.6689,1.0922,32.8775,0.1695,0.4941,19.6438,3.8001,0.2777
TCGA-29-1695,5.9117,4.7789,1.5736,0.632,10.2254,18.8947,5.0415,1.4217,38.232,2.067,1.1458,52.0461,3.4072,1.3963
TCGA-29-1696,1.5593,2.434,0.9741,0.8858,19.4238,14.02,2.4137,1.0857,31.8047,0.395,0.8937,3.0304,3.104,0.2526
TCGA-29-1697,10.919,4.4355,1.3375,1.8341,11.0875,10.4335,3.7891,0.3118,21.5972,2.8178,0.8144,52.3187,2.9991,1.0584
TCGA-29-1698,4.6474,3.9984,1.0123,1.6476,8.3015,11.9059,4.9302,0.5006,31.6652,2.374,0.476,59.9534,2.2228,0.8685
TCGA-29-1699,4.059,3.4147,1.3698,1.1165,6.847,10.3715,2.5564,0.4822,53.9955,1.8149,0.7278,35.0287,3.9809,1.251
TCGA-29-1701,12.1276,12.5102,1.2438,0.7914,29.3641,36.8267,9.423,0.2688,46.5765,1.6655,0.8152,10.658,3.2293,1.0572
TCGA-29-1702,7.6038,6.9958,2.2378,1.0868,11.6101,15.2489,9.196,2.2351,31.9196,1.58,0.6804,155.1574,4.7396,0.9569
TCGA-29-1703,4.7527,4.4989,1.0912,1.2984,6.5611,14.2595,6.3435,1.5891,48.2165,1.5967,0.4601,48.213,3.5491,0.7952
TCGA-29-1705,2.8195,4.3183,1.0031,1.3061,8.7847,16.7871,3.7433,0.6577,57.5814,0.1963,0.7312,36.6951,2.8713,0.8863
TCGA-29-1705,1.7763,2.5961,0.7072,0.8041,15.6409,14.1371,1.9765,0.6384,74.3441,0.8976,0.4585,26.5602,1.3686,0.4286
TCGA-29-1707,6.4697,3.7297,1.1066,1.2677,20.6768,16.7055,5.112,2.9619,31.964,0.1777,0.8367,18.1739,1.8773,1.2703
TCGA-29-1710,1.7581,3.2985,1.3723,1.2831,7.5699,16.1166,1.8993,0.8899,36.7512,1.5116,0.4143,35.3087,3.7665,0.1549
TCGA-29-1711,1.7606,5.3401,0.7501,0.9644,13.0405,10.0332,3.0462,0.6575,21.4063,0.1232,0.3152,15.6808,4.929,0.6578
TCGA-29-1761,1.913,6.7448,0.764,0.7869,18.0612,33.1522,2.8909,0.9293,27.386,1.554,0.4986,3.4291,3.4124,0.5271
TCGA-29-1762,12.6756,12.3836,1.2092,0.817,19.9646,28.0514,4.5076,0.7048,37.3989,1.5862,0.2293,4.7285,2.2205,1.1011
TCGA-29-1763,6.3542,3.1113,3.1449,0.5832,23.7212,12.3353,2.5553,1.6705,53.6421,0.7014,0.8155,44.9042,5.3023,0.5414
TCGA-29-1766,2.854,7.1371,1.0591,0.806,13.5001,28.8675,3.976,0.7285,39.5482,0.8259,0.3518,15.1978,2.3195,0.5296
TCGA-29-1768,2.4678,4.7151,0.6395,0.7074,17.4812,17.4514,4.524,0.9785,30.3514,0.4015,0.4498,26.8092,2.7153,0.4875
TCGA-29-1769,11.3664,4.767,1.4432,0.7336,22.8584,32.1625,4.8177,0.5619,37.4056,0.592,0.8177,22.6087,4.5697,0.6096
TCGA-29-1770,4.4741,5.6579,1.0566,1.0841,10.1413,22.2688,5.7416,0.5268,57.8292,0.7065,1.5925,48.2123,3.2648,0.677
TCGA-29-1770,3.5389,3.1166,1.3721,1.9541,11.7451,21.8888,4.2416,0.4501,64.3159,0.7013,1.224,29.3519,2.7372,0.75
TCGA-29-1774,8.014,3.6256,2.1752,1.0515,18.35,27.3157,4.9123,1.3665,42.3143,1.7365,0.9212,7.0946,5.47,0.9138
TCGA-29-1776,7.9797,1.7544,2.7079,1.3344,15.1092,12.297,3.7275,1.4547,33.7848,0.3076,0.2987,36.0256,3.6967,0.4982
TCGA-29-1777,3.3625,6.1372,0.8513,0.701,22.2522,24.9152,3.0318,1.2802,33.046,0.1163,0.2975,3.4853,2.608,0.2522
TCGA-29-1778,1.9018,11.57,1.1796,1.3047,8.9978,11.4293,2.6588,2.4439,33.8772,1.0271,0.7398,52.2893,3.2483,0.511
TCGA-29-1781,10.7644,8.6122,1.1889,0.7526,17.8165,35.0763,13.9132,0.9135,41.8545,0.9493,1.0922,5.1999,4.7425,0.6835
TCGA-29-1783,2.7017,3.8686,1.4462,0.7934,17.4747,7.0211,2.2964,2.3045,56.1823,0.5801,0.4451,4.3683,2.5182,0.1931
TCGA-29-1784,6.4619,5.1354,0.9825,0.8128,13.147,31.4333,6.6557,0.9593,42.887,1.131,0.3657,27.8317,5.0223,0.4328
TCGA-29-1785,4.2577,2.7058,1.2781,0.7242,15.6868,20.6219,7.1711,0.523,77.885,0.9381,0.8216,7.1091,5.4989,1.288
TCGA-29-2414,2.1072,3.1861,0.8741,0.5596,13.1643,17.9815,1.4257,0.5626,68.234,0.4456,0.1522,33.3897,3.2051,0.718
TCGA-29-2414,2.8114,5.1473,1.2733,0.9759,12.7011,20.1047,2.4104,0.6202,59.2473,0.9189,0.3207,32.3048,4.5188,1.2908
TCGA-29-2425,6.7894,7.0929,3.1593,0.6448,12.3442,7.6523,5.2078,1.3404,45.4081,0.5692,0.5522,33.9814,4.6727,0.8317
TCGA-29-2427,5.1013,3.1983,1.3387,0.7177,16.8508,21.9304,6.9288,1.0113,40.3164,0.3337,0.5208,18.5754,3.1231,0.6012
TCGA-29-2428,2.545,3.9654,0.7278,0.813,17.1516,30.0814,4.013,0.2502,69.1451,1.0113,0.7372,28.8634,2.4983,0.548
TCGA-29-A5NZ,6.0862,3.7464,3.8555,3.0047,4.9382,8.1273,2.794,0.584,19.1293,2.3782,1.7789,39.4279,4.0144,1.5904
TCGA-30-1714,5.1087,5.148,1.2807,0.924,16.5485,4.7387,4.515,0.4255,32.0965,0.6164,1.4886,32.9509,3.898,0.9183
TCGA-30-1718,4.0339,5.5767,0.872,0.8067,15.7575,23.2798,6.6159,0.4752,38.7183,0.552,1.7829,5.1316,5.4008,0.3032
TCGA-30-1853,4.4082,2.8492,2.4906,1.108,16.8433,12.4662,2.0527,0.6358,53.8471,0.4346,0.489,47.1399,2.0003,0.389
TCGA-30-1855,6.9906,2.9455,1.3602,0.795,20.0114,9.894,3.0663,0.5678,37.0586,1.6033,1.6406,5.9185,1.5035,1.1347
TCGA-30-1857,4.5061,3.5035,1.4282,1.1948,23.4283,19.8254,3.1382,0.6285,67.0453,0.5164,0.5893,27.4126,1.9395,0.3105
TCGA-30-1860,7.6445,3.9327,0.6711,1.1162,15.7479,34.0374,5.9842,1.3777,30.227,0.211,0.5725,28.3867,3.8119,0.7272
TCGA-30-1861,2.6781,4.8426,1.8323,0.8062,14.0729,10.6087,3.8873,0.1823,45.0281,0.1618,0.3312,5.0238,2.4712,1.141
TCGA-30-1862,2.3361,0.7914,2.5704,0.8016,11.1252,16.7889,1.0848,0.7776,34.7122,1.0168,0.2912,6.4261,3.5317,0.2624
TCGA-30-1866,6.1486,3.9595,0.7763,0.7564,30.9761,12.2679,5.457,0.6009,99.6353,0.6806,0.6169,36.495,2.1361,1.1315
TCGA-30-1891,5.7488,4.3255,0.9197,0.8811,18.3878,11.9498,2.6215,0.5547,35.3223,0.1392,0.1943,30.7522,3.9249,0.3199
TCGA-30-1892,3.1657,2.3353,1.3266,0.8228,20.3036,20.4683,3.6329,0.5499,60.8686,0.7023,0.5174,6.4308,2.894,0.9485
TCGA-31-1944,4.6183,4.9485,1.7006,0.994,13.9381,10.9709,4.9067,0.3798,25.1815,1.2496,0.6887,6.1674,2.6405,1.0779
TCGA-31-1946,3.9915,5.3405,1.9086,1.0288,8.8749,14.4334,7.9842,0.5753,24.8541,0.1969,0.9735,5.895,4.0937,0.7184
